,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value,contract_until_year,value_won,age_clean,age_obj,won_clean,won_round,won_obj
6295,23,europe,2019,MF,right,1.0,64,72,3.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
6296,23,south america,2019,DF,left,1.0,64,73,2.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
6297,23,europe,"Jun 30, 2019",ST,left,1.0,64,69,2.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
6298,21,south america,2019,DF,right,1.0,64,74,3.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
6299,23,africa,2019,ST,right,1.0,64,70,3.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
6300,21,europe,2020,DF,right,1.0,64,74,2.0,625000.0,2020,812281250,2.0,20~25,2.0,81.2,5억~10억
6301,23,asia,2020,MF,right,1.0,64,69,3.0,600000.0,2020,779790000,2.0,20~25,2.0,78.0,5억~10억
6302,27,asia,2022,MF,right,1.0,64,66,2.0,450000.0,2022,584842500,3.0,25~30,2.0,58.5,5억~10억
6303,21,europe,2021,ST,right,1.0,64,76,3.0,800000.0,2021,1039720000,2.0,20~25,3.0,104.0,10억~50억
6304,33,europe,2019,DF,left,1.0,64,64,2.0,180000.0,2019,233937000,4.0,30~35,1.0,23.4,1천~5억
6305,25,europe,2019,DF,left,1.0,64,69,2.0,500000.0,2019,649825000,2.0,20~25,2.0,65.0,5억~10억
6306,22,europe,2021,DF,left,1.0,64,70,2.0,525000.0,2021,682316250,2.0,20~25,2.0,68.2,5억~10억
6307,23,europe,2019,MF,left,1.0,64,69,3.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
6308,30,asia,2023,ST,left,1.0,64,64,3.0,425000.0,2023,552351250,3.0,25~30,2.0,55.2,5억~10억
6309,19,south america,2020,MF,right,1.0,64,77,2.0,825000.0,2020,1072211250,1.0,15~20,3.0,107.2,10억~50억
6310,25,europe,2022,MF,right,1.0,64,65,3.0,525000.0,2022,682316250,2.0,20~25,2.0,68.2,5억~10억
6311,23,europe,2019,DF,left,1.0,64,68,2.0,500000.0,2019,649825000,2.0,20~25,2.0,65.0,5억~10억
6312,19,europe,2019,MF,right,1.0,64,76,3.0,775000.0,2019,1007228750,1.0,15~20,3.0,100.7,10억~50억
6313,24,europe,"Jun 30, 2019",GK,right,1.0,64,71,1.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6314,26,europe,2019,ST,right,1.0,64,66,2.0,550000.0,2019,714807500,2.0,20~25,2.0,71.5,5억~10억
6315,20,europe,2020,DF,right,1.0,64,75,2.0,675000.0,2020,877263750,1.0,15~20,2.0,87.7,5억~10억
6316,21,europe,2022,GK,right,1.0,64,75,1.0,600000.0,2022,779790000,2.0,20~25,2.0,78.0,5억~10억
6317,24,europe,2021,DF,right,1.0,64,69,2.0,500000.0,2021,649825000,2.0,20~25,2.0,65.0,5억~10억
6318,25,africa,2020,DF,right,1.0,64,68,2.0,500000.0,2020,649825000,2.0,20~25,2.0,65.0,5억~10억
6319,34,south america,2021,DF,right,1.0,64,64,2.0,140000.0,2021,181951000,4.0,30~35,1.0,18.2,1천~5억
6320,24,europe,2020,ST,right,1.0,64,67,3.0,575000.0,2020,747298750,2.0,20~25,2.0,74.7,5억~10억
6321,29,europe,2018,DF,right,1.0,64,64,2.0,350000.0,2018,454877500,3.0,25~30,1.0,45.5,1천~5억
6322,30,south america,2021,DF,right,1.0,64,64,2.0,325000.0,2021,422386250,3.0,25~30,1.0,42.2,1천~5억
6323,21,europe,2019,DF,right,1.0,64,72,2.0,575000.0,2019,747298750,2.0,20~25,2.0,74.7,5억~10억
6324,23,europe,2020,DF,right,1.0,64,69,2.0,500000.0,2020,649825000,2.0,20~25,2.0,65.0,5억~10억
6325,26,europe,2019,DF,right,1.0,64,67,2.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6326,34,south america,2021,GK,right,1.0,64,64,1.0,180000.0,2021,233937000,4.0,30~35,1.0,23.4,1천~5억
6327,19,europe,2021,ST,right,1.0,64,77,2.0,850000.0,2021,1104702500,1.0,15~20,3.0,110.5,10억~50억
6328,33,europe,2019,GK,right,1.0,64,64,1.0,230000.0,2019,298919500,4.0,30~35,1.0,29.9,1천~5억
6329,24,europe,2019,DF,left,1.0,64,70,2.0,525000.0,2019,682316250,2.0,20~25,2.0,68.2,5억~10억
6330,20,europe,2019,MF,right,1.0,64,75,3.0,775000.0,2019,1007228750,1.0,15~20,3.0,100.7,10억~50억
6331,28,europe,2020,MF,left,1.0,64,64,3.0,450000.0,2020,584842500,3.0,25~30,2.0,58.5,5억~10억
6332,20,south america,2021,ST,right,1.0,64,74,3.0,725000.0,2021,942246250,1.0,15~20,2.0,94.2,5억~10억
6333,26,europe,2021,DF,left,1.0,64,64,2.0,375000.0,2021,487368750,2.0,20~25,1.0,48.7,1천~5억
6334,27,south america,2018,DF,right,1.0,64,66,2.0,450000.0,2018,584842500,3.0,25~30,2.0,58.5,5억~10억
6335,22,asia,2021,MF,left,1.0,64,69,2.0,500000.0,2021,649825000,2.0,20~25,2.0,65.0,5억~10억
6336,19,europe,2021,MF,right,1.0,64,74,2.0,700000.0,2021,909755000,1.0,15~20,2.0,91.0,5억~10억
6337,26,europe,2021,GK,right,1.0,64,67,1.0,400000.0,2021,519860000,2.0,20~25,2.0,52.0,5억~10억
6338,19,africa,2020,MF,right,1.0,64,79,3.0,975000.0,2020,1267158750,1.0,15~20,3.0,126.7,10억~50억
6339,27,europe,2023,MF,right,1.0,64,64,3.0,475000.0,2023,617333750,3.0,25~30,2.0,61.7,5억~10억
6340,22,europe,2019,ST,right,1.0,64,72,3.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
6341,21,europe,"Dec 31, 2018",DF,right,1.0,64,71,2.0,550000.0,2018,714807500,2.0,20~25,2.0,71.5,5억~10억
6342,28,asia,2021,MF,right,1.0,64,64,3.0,450000.0,2021,584842500,3.0,25~30,2.0,58.5,5억~10억
6343,18,europe,2021,DF,right,1.0,64,79,3.0,825000.0,2021,1072211250,1.0,15~20,3.0,107.2,10억~50억
6344,31,europe,2020,ST,right,1.0,64,64,2.0,400000.0,2020,519860000,4.0,30~35,2.0,52.0,5억~10억
6345,23,south america,2019,GK,right,1.0,63,73,1.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6346,21,europe,"Jun 30, 2019",MF,right,1.0,63,75,2.0,650000.0,2019,844772500,2.0,20~25,2.0,84.5,5억~10억
6347,25,south america,2021,MF,right,1.0,63,66,2.0,400000.0,2021,519860000,2.0,20~25,2.0,52.0,5억~10억
6348,23,south america,2021,MF,right,1.0,63,67,2.0,400000.0,2021,519860000,2.0,20~25,2.0,52.0,5억~10억
6349,21,europe,2019,GK,right,1.0,63,73,1.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6350,20,europe,2021,MF,right,1.0,63,74,3.0,625000.0,2021,812281250,1.0,15~20,2.0,81.2,5억~10억
6351,19,europe,2021,GK,right,1.0,63,77,1.0,650000.0,2021,844772500,1.0,15~20,2.0,84.5,5억~10억
6352,28,africa,2019,DF,right,1.0,63,63,2.0,290000.0,2019,376898500,3.0,25~30,1.0,37.7,1천~5억
6353,31,asia,2021,DF,left,1.0,63,63,2.0,240000.0,2021,311916000,4.0,30~35,1.0,31.2,1천~5억
6354,32,asia,2021,DF,right,1.0,63,63,2.0,200000.0,2021,259930000,4.0,30~35,1.0,26.0,1천~5억
6355,23,europe,2018,MF,left,1.0,63,72,2.0,575000.0,2018,747298750,2.0,20~25,2.0,74.7,5억~10억
6356,29,africa,2020,DF,right,1.0,63,63,2.0,290000.0,2020,376898500,3.0,25~30,1.0,37.7,1천~5억
6357,17,europe,2021,DF,right,1.0,63,77,2.0,650000.0,2021,844772500,1.0,15~20,2.0,84.5,5억~10억
6358,30,south america,2021,DF,left,1.0,63,63,2.0,270000.0,2021,350905500,3.0,25~30,1.0,35.1,1천~5억
6359,20,europe,2022,GK,right,1.0,63,77,1.0,675000.0,2022,877263750,1.0,15~20,2.0,87.7,5억~10억
6360,18,europe,"Jun 30, 2019",MF,right,1.0,63,79,3.0,750000.0,2019,974737500,1.0,15~20,2.0,97.5,5억~10억
6361,26,oceania,2020,MF,right,1.0,63,65,2.0,375000.0,2020,487368750,2.0,20~25,1.0,48.7,1천~5억
6362,32,asia,2020,DF,left,1.0,63,63,2.0,200000.0,2020,259930000,4.0,30~35,1.0,26.0,1천~5억
6363,23,south america,2018,ST,right,1.0,63,70,2.0,525000.0,2018,682316250,2.0,20~25,2.0,68.2,5억~10억
6364,29,oceania,2019,DF,right,1.0,63,63,2.0,290000.0,2019,376898500,3.0,25~30,1.0,37.7,1천~5억
6365,22,south america,"Dec 31, 2018",DF,left,1.0,63,74,2.0,550000.0,2018,714807500,2.0,20~25,2.0,71.5,5억~10억
6366,19,europe,2020,ST,right,1.0,63,78,4.0,800000.0,2020,1039720000,1.0,15~20,3.0,104.0,10억~50억
6367,19,europe,2019,GK,right,1.0,63,72,1.0,425000.0,2019,552351250,1.0,15~20,2.0,55.2,5억~10억
6368,23,europe,2020,DF,left,1.0,63,69,3.0,425000.0,2020,552351250,2.0,20~25,2.0,55.2,5억~10억
6369,19,europe,2019,MF,right,1.0,63,74,3.0,600000.0,2019,779790000,1.0,15~20,2.0,78.0,5억~10억
6370,32,europe,2020,GK,left,1.0,63,63,1.0,210000.0,2020,272926500,4.0,30~35,1.0,27.3,1천~5억
6371,27,europe,2019,DF,left,1.0,63,63,2.0,300000.0,2019,389895000,3.0,25~30,1.0,39.0,1천~5억
6372,36,oceania,2019,DF,right,1.0,63,63,2.0,50000.0,2019,64982500,4.0,30~35,1.0,6.5,1천~5억
6373,26,south america,2019,DF,left,1.0,63,66,2.0,375000.0,2019,487368750,2.0,20~25,1.0,48.7,1천~5억
6374,29,europe,2020,DF,right,1.0,63,63,2.0,280000.0,2020,363902000,3.0,25~30,1.0,36.4,1천~5억
6375,24,europe,2021,DF,right,1.0,63,69,2.0,425000.0,2021,552351250,2.0,20~25,2.0,55.2,5억~10억
6376,23,asia,2021,MF,left,1.0,63,69,3.0,500000.0,2021,649825000,2.0,20~25,2.0,65.0,5억~10억
6377,36,asia,2022,ST,right,1.0,63,63,2.0,130000.0,2022,168954500,4.0,30~35,1.0,16.9,1천~5억
6378,28,europe,2019,MF,right,1.0,63,63,2.0,300000.0,2019,389895000,3.0,25~30,1.0,39.0,1천~5억
6379,27,africa,2019,MF,right,1.0,63,63,2.0,300000.0,2019,389895000,3.0,25~30,1.0,39.0,1천~5억
6380,22,europe,2020,MF,right,1.0,63,70,3.0,525000.0,2020,682316250,2.0,20~25,2.0,68.2,5억~10억
6381,28,asia,2020,DF,right,1.0,63,63,2.0,300000.0,2020,389895000,3.0,25~30,1.0,39.0,1천~5억
6382,32,asia,2021,MF,right,1.0,63,63,2.0,280000.0,2021,363902000,4.0,30~35,1.0,36.4,1천~5억
6383,26,europe,2019,MF,right,1.0,63,64,3.0,425000.0,2019,552351250,2.0,20~25,2.0,55.2,5억~10억
6384,19,africa,2020,ST,right,1.0,63,71,3.0,525000.0,2020,682316250,1.0,15~20,2.0,68.2,5억~10억
6385,25,africa,2020,DF,left,1.0,63,68,2.0,400000.0,2020,519860000,2.0,20~25,2.0,52.0,5억~10억
6386,32,south america,2023,DF,left,1.0,63,63,2.0,200000.0,2023,259930000,4.0,30~35,1.0,26.0,1천~5억
6387,29,europe,2021,GK,right,1.0,63,64,1.0,290000.0,2021,376898500,3.0,25~30,1.0,37.7,1천~5억
6388,24,europe,2023,MF,right,1.0,63,68,2.0,475000.0,2023,617333750,2.0,20~25,2.0,61.7,5억~10억
6389,22,europe,2020,MF,right,1.0,63,74,2.0,550000.0,2020,714807500,2.0,20~25,2.0,71.5,5억~10억
6390,21,europe,"Jun 30, 2019",MF,right,1.0,63,71,2.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6391,22,africa,2020,MF,right,1.0,63,69,2.0,425000.0,2020,552351250,2.0,20~25,2.0,55.2,5억~10억
6392,25,south america,2019,MF,right,1.0,63,64,2.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6393,29,europe,2020,DF,right,1.0,63,63,2.0,280000.0,2020,363902000,3.0,25~30,1.0,36.4,1천~5억
6394,29,south america,2021,GK,right,1.0,63,64,1.0,290000.0,2021,376898500,3.0,25~30,1.0,37.7,1천~5억
6395,22,asia,2021,DF,right,1.0,63,68,2.0,425000.0,2021,552351250,2.0,20~25,2.0,55.2,5억~10억
6396,21,europe,2022,ST,left,1.0,63,73,2.0,600000.0,2022,779790000,2.0,20~25,2.0,78.0,5억~10억
6397,26,europe,2020,DF,left,1.0,63,65,2.0,375000.0,2020,487368750,2.0,20~25,1.0,48.7,1천~5억
6398,22,europe,2020,ST,right,1.0,63,74,3.0,625000.0,2020,812281250,2.0,20~25,2.0,81.2,5억~10억
6399,26,south america,2019,DF,right,1.0,63,66,2.0,375000.0,2019,487368750,2.0,20~25,1.0,48.7,1천~5억
6400,20,europe,2019,MF,right,1.0,63,75,2.0,650000.0,2019,844772500,1.0,15~20,2.0,84.5,5억~10억
6401,35,oceania,2019,DF,right,1.0,63,63,2.0,90000.0,2019,116968500,4.0,30~35,1.0,11.7,1천~5억
6402,26,europe,2019,DF,left,1.0,63,66,2.0,375000.0,2019,487368750,2.0,20~25,1.0,48.7,1천~5억
6403,29,asia,2021,ST,right,1.0,63,63,2.0,375000.0,2021,487368750,3.0,25~30,1.0,48.7,1천~5억
6404,31,europe,2019,DF,left,1.0,63,63,2.0,240000.0,2019,311916000,4.0,30~35,1.0,31.2,1천~5억
6405,24,oceania,2019,ST,left,1.0,63,66,2.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6406,33,europe,2018,MF,right,1.0,63,63,2.0,220000.0,2018,285923000,4.0,30~35,1.0,28.6,1천~5억
6407,31,europe,2020,DF,right,1.0,63,63,2.0,250000.0,2020,324912500,4.0,30~35,1.0,32.5,1천~5억
6408,27,south america,2021,MF,right,1.0,63,64,2.0,350000.0,2021,454877500,3.0,25~30,1.0,45.5,1천~5억
6409,21,europe,2019,MF,left,1.0,63,71,3.0,550000.0,2019,714807500,2.0,20~25,2.0,71.5,5억~10억
6410,29,europe,2020,DF,right,1.0,63,63,2.0,280000.0,2020,363902000,3.0,25~30,1.0,36.4,1천~5억
6411,25,africa,2020,ST,left,1.0,63,66,3.0,475000.0,2020,617333750,2.0,20~25,2.0,61.7,5억~10억
6412,22,europe,2020,ST,right,1.0,63,72,2.0,575000.0,2020,747298750,2.0,20~25,2.0,74.7,5억~10억
6413,35,europe,2018,GK,right,1.0,63,63,1.0,90000.0,2018,116968500,4.0,30~35,1.0,11.7,1천~5억
6414,25,europe,2019,ST,right,1.0,63,66,2.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6415,25,south america,2018,ST,right,1.0,63,66,2.0,475000.0,2018,617333750,2.0,20~25,2.0,61.7,5억~10억
6416,20,south america,2018,ST,right,1.0,63,73,2.0,600000.0,2018,779790000,1.0,15~20,2.0,78.0,5억~10억
6417,24,europe,2019,DF,right,1.0,63,69,2.0,425000.0,2019,552351250,2.0,20~25,2.0,55.2,5억~10억
6418,28,europe,2019,DF,right,1.0,63,63,2.0,375000.0,2019,487368750,3.0,25~30,1.0,48.7,1천~5억
6419,21,europe,2019,DF,left,1.0,63,70,2.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6420,19,europe,2021,MF,right,1.0,63,78,3.0,775000.0,2021,1007228750,1.0,15~20,3.0,100.7,10억~50억
6421,26,europe,2019,DF,left,1.0,63,66,2.0,375000.0,2019,487368750,2.0,20~25,1.0,48.7,1천~5억
6422,26,south america,2021,MF,left,1.0,63,63,2.0,400000.0,2021,519860000,2.0,20~25,2.0,52.0,5억~10억
6423,26,south america,2023,DF,right,1.0,63,65,2.0,375000.0,2023,487368750,2.0,20~25,1.0,48.7,1천~5억
6424,22,europe,2021,DF,right,1.0,63,72,2.0,475000.0,2021,617333750,2.0,20~25,2.0,61.7,5억~10억
6425,24,europe,2019,GK,right,1.0,63,68,1.0,350000.0,2019,454877500,2.0,20~25,1.0,45.5,1천~5억
6426,30,south america,2023,GK,right,1.0,63,63,1.0,240000.0,2023,311916000,3.0,25~30,1.0,31.2,1천~5억
6427,18,europe,2020,MF,right,1.0,63,81,3.0,750000.0,2020,974737500,1.0,15~20,2.0,97.5,5억~10억
6428,31,europe,2019,GK,right,1.0,63,63,1.0,220000.0,2019,285923000,4.0,30~35,1.0,28.6,1천~5억
6429,21,europe,2019,MF,right,1.0,63,74,3.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
6430,20,europe,2020,MF,left,1.0,63,75,3.0,650000.0,2020,844772500,1.0,15~20,2.0,84.5,5억~10억
6431,26,asia,2020,MF,right,1.0,63,64,4.0,425000.0,2020,552351250,2.0,20~25,2.0,55.2,5억~10억
6432,17,europe,2020,MF,right,1.0,63,80,3.0,725000.0,2020,942246250,1.0,15~20,2.0,94.2,5억~10억
6433,25,europe,2020,DF,left,1.0,63,64,2.0,350000.0,2020,454877500,2.0,20~25,1.0,45.5,1천~5억
6434,23,europe,2020,ST,right,1.0,63,70,2.0,525000.0,2020,682316250,2.0,20~25,2.0,68.2,5억~10억
6435,31,europe,2019,MF,left,1.0,63,63,2.0,325000.0,2019,422386250,4.0,30~35,1.0,42.2,1천~5억
6436,25,oceania,2019,DF,right,1.0,63,66,2.0,400000.0,2019,519860000,2.0,20~25,2.0,52.0,5억~10억
6437,34,asia,2023,MF,left,1.0,63,63,3.0,190000.0,2023,246933500,4.0,30~35,1.0,24.7,1천~5억
6438,25,asia,2019,ST,right,1.0,63,66,3.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6439,20,africa,2019,MF,right,1.0,63,71,2.0,475000.0,2019,617333750,1.0,15~20,2.0,61.7,5억~10억
6440,20,europe,2021,DF,right,1.0,63,74,2.0,550000.0,2021,714807500,1.0,15~20,2.0,71.5,5억~10억
6441,18,europe,2021,MF,left,1.0,63,77,3.0,750000.0,2021,974737500,1.0,15~20,2.0,97.5,5억~10억
6442,27,europe,2018,MF,right,1.0,63,64,2.0,350000.0,2018,454877500,3.0,25~30,1.0,45.5,1천~5억
6443,23,europe,2022,MF,right,1.0,63,70,3.0,525000.0,2022,682316250,2.0,20~25,2.0,68.2,5억~10억
6444,24,asia,2022,DF,right,1.0,63,68,2.0,425000.0,2022,552351250,2.0,20~25,2.0,55.2,5억~10억
6445,28,europe,2020,ST,right,1.0,63,63,3.0,375000.0,2020,487368750,3.0,25~30,1.0,48.7,1천~5억
6446,36,south america,2023,DF,right,1.0,63,63,2.0,50000.0,2023,64982500,4.0,30~35,1.0,6.5,1천~5억
6447,17,europe,2021,MF,right,1.0,63,83,3.0,725000.0,2021,942246250,1.0,15~20,2.0,94.2,5억~10억
6448,26,europe,2020,MF,right,1.0,63,64,3.0,425000.0,2020,552351250,2.0,20~25,2.0,55.2,5억~10억
6449,20,europe,"Jun 30, 2019",GK,right,1.0,63,75,1.0,525000.0,2019,682316250,1.0,15~20,2.0,68.2,5억~10억
6450,25,europe,2018,ST,right,1.0,63,65,3.0,450000.0,2018,584842500,2.0,20~25,2.0,58.5,5억~10억
6451,23,europe,2020,DF,right,1.0,63,68,3.0,400000.0,2020,519860000,2.0,20~25,2.0,52.0,5억~10억
6452,21,europe,2022,DF,right,1.0,63,73,2.0,525000.0,2022,682316250,2.0,20~25,2.0,68.2,5억~10억
6453,29,europe,2020,ST,right,1.0,63,63,3.0,375000.0,2020,487368750,3.0,25~30,1.0,48.7,1천~5억
6454,28,europe,2020,ST,right,1.0,63,63,3.0,375000.0,2020,487368750,3.0,25~30,1.0,48.7,1천~5억
6455,24,asia,2021,MF,right,1.0,63,66,3.0,475000.0,2021,617333750,2.0,20~25,2.0,61.7,5억~10억
6456,18,europe,2022,DF,right,1.0,63,83,2.0,675000.0,2022,877263750,1.0,15~20,2.0,87.7,5억~10억
6457,33,europe,2020,MF,left,1.0,63,63,3.0,220000.0,2020,285923000,4.0,30~35,1.0,28.6,1천~5억
6458,32,europe,2023,GK,right,1.0,63,63,1.0,210000.0,2023,272926500,4.0,30~35,1.0,27.3,1천~5억
6459,28,asia,2021,DF,left,1.0,63,63,2.0,290000.0,2021,376898500,3.0,25~30,1.0,37.7,1천~5억
6460,36,south america,2022,DF,left,1.0,63,63,2.0,40000.0,2022,51986000,4.0,30~35,1.0,5.2,1천~5억
6461,21,africa,2019,GK,right,1.0,63,71,1.0,400000.0,2019,519860000,2.0,20~25,2.0,52.0,5억~10억
6462,22,europe,2021,ST,right,1.0,63,69,3.0,525000.0,2021,682316250,2.0,20~25,2.0,68.2,5억~10억
6463,26,europe,2020,MF,right,1.0,63,66,2.0,450000.0,2020,584842500,2.0,20~25,2.0,58.5,5억~10억
6464,28,asia,2021,DF,right,1.0,63,64,2.0,325000.0,2021,422386250,3.0,25~30,1.0,42.2,1천~5억
6465,27,europe,2019,MF,right,1.0,63,64,3.0,425000.0,2019,552351250,3.0,25~30,2.0,55.2,5억~10억
6466,28,europe,2020,ST,right,1.0,63,63,3.0,375000.0,2020,487368750,3.0,25~30,1.0,48.7,1천~5억
6467,22,europe,2023,ST,left,1.0,63,70,2.0,525000.0,2023,682316250,2.0,20~25,2.0,68.2,5억~10억
6468,34,south america,2021,DF,left,1.0,63,63,2.0,110000.0,2021,142961500,4.0,30~35,1.0,14.3,1천~5억
6469,19,europe,"Jun 30, 2019",MF,right,1.0,63,80,2.0,775000.0,2019,1007228750,1.0,15~20,3.0,100.7,10억~50억
6470,18,europe,2021,MF,left,1.0,63,79,3.0,750000.0,2021,974737500,1.0,15~20,2.0,97.5,5억~10억
6471,19,europe,"Jun 30, 2019",ST,right,1.0,63,73,3.0,575000.0,2019,747298750,1.0,15~20,2.0,74.7,5억~10억
6472,30,europe,2019,ST,left,1.0,63,63,2.0,350000.0,2019,454877500,3.0,25~30,1.0,45.5,1천~5억
6473,22,south america,2018,ST,left,1.0,63,71,2.0,550000.0,2018,714807500,2.0,20~25,2.0,71.5,5억~10억
6474,21,europe,2019,ST,right,1.0,63,69,2.0,525000.0,2019,682316250,2.0,20~25,2.0,68.2,5억~10억
6475,22,south america,2021,MF,right,1.0,63,71,3.0,550000.0,2021,714807500,2.0,20~25,2.0,71.5,5억~10억
6476,27,south america,2023,DF,right,1.0,63,64,2.0,350000.0,2023,454877500,3.0,25~30,1.0,45.5,1천~5억
6477,21,south america,"Jun 30, 2019",DF,right,1.0,63,77,2.0,725000.0,2019,942246250,2.0,20~25,2.0,94.2,5억~10억
6478,29,south america,2019,MF,right,1.0,63,63,2.0,290000.0,2019,376898500,3.0,25~30,1.0,37.7,1천~5억
6479,31,europe,2019,DF,right,1.0,63,63,2.0,250000.0,2019,324912500,4.0,30~35,1.0,32.5,1천~5억
6480,24,africa,2021,ST,right,1.0,63,65,3.0,450000.0,2021,584842500,2.0,20~25,2.0,58.5,5억~10억
6481,24,europe,2019,DF,left,1.0,63,69,2.0,425000.0,2019,552351250,2.0,20~25,2.0,55.2,5억~10억
6482,24,europe,2022,DF,right,1.0,63,70,2.0,450000.0,2022,584842500,2.0,20~25,2.0,58.5,5억~10억
6483,18,europe,2020,MF,left,1.0,63,78,3.0,750000.0,2020,974737500,1.0,15~20,2.0,97.5,5억~10억
6484,28,asia,2021,GK,right,1.0,63,63,1.0,260000.0,2021,337909000,3.0,25~30,1.0,33.8,1천~5억
6485,22,europe,2020,DF,left,1.0,63,69,2.0,425000.0,2020,552351250,2.0,20~25,2.0,55.2,5억~10억
6486,22,europe,2020,DF,right,1.0,63,76,2.0,625000.0,2020,812281250,2.0,20~25,2.0,81.2,5억~10억
6487,27,asia,2021,DF,right,1.0,63,66,2.0,375000.0,2021,487368750,3.0,25~30,1.0,48.7,1천~5억
6488,24,europe,2020,DF,left,1.0,63,66,2.0,375000.0,2020,487368750,2.0,20~25,1.0,48.7,1천~5억
6489,26,africa,2019,MF,right,1.0,63,65,3.0,450000.0,2019,584842500,2.0,20~25,2.0,58.5,5억~10억
6490,20,europe,"Jun 30, 2019",MF,right,1.0,63,76,3.0,700000.0,2019,909755000,1.0,15~20,2.0,91.0,5억~10억
6491,26,asia,2021,MF,left,1.0,63,63,2.0,325000.0,2021,422386250,2.0,20~25,1.0,42.2,1천~5억
6492,20,europe,2021,DF,left,1.0,63,73,2.0,525000.0,2021,682316250,1.0,15~20,2.0,68.2,5억~10억
6493,19,europe,2022,ST,right,1.0,63,78,3.0,800000.0,2022,1039720000,1.0,15~20,3.0,104.0,10억~50억
6494,26,europe,2019,DF,right,1.0,63,64,2.0,350000.0,2019,454877500,2.0,20~25,1.0,45.5,1천~5억
6495,34,europe,2018,GK,right,1.0,63,63,1.0,150000.0,2018,194947500,4.0,30~35,1.0,19.5,1천~5억
6496,29,africa,2022,ST,right,1.0,63,63,2.0,375000.0,2022,487368750,3.0,25~30,1.0,48.7,1천~5억
6497,19,africa,2021,MF,right,1.0,63,77,3.0,775000.0,2021,1007228750,1.0,15~20,3.0,100.7,10억~50억
6498,28,south america,2021,MF,left,1.0,63,63,2.0,375000.0,2021,487368750,3.0,25~30,1.0,48.7,1천~5억
6499,26,europe,2020,ST,right,1.0,63,64,2.0,450000.0,2020,584842500,2.0,20~25,2.0,58.5,5억~10억
6500,24,europe,2020,GK,right,1.0,63,68,1.0,350000.0,2020,454877500,2.0,20~25,1.0,45.5,1천~5억
6501,19,asia,2021,MF,right,1.0,63,72,3.0,550000.0,2021,714807500,1.0,15~20,2.0,71.5,5억~10억
6502,35,europe,2019,GK,right,1.0,63,63,1.0,90000.0,2019,116968500,4.0,30~35,1.0,11.7,1천~5억
6503,28,asia,2021,DF,right,1.0,63,63,2.0,300000.0,2021,389895000,3.0,25~30,1.0,39.0,1천~5억
6504,24,europe,2019,GK,right,1.0,63,67,1.0,350000.0,2019,454877500,2.0,20~25,1.0,45.5,1천~5억
6505,23,asia,2018,DF,right,1.0,63,70,2.0,425000.0,2018,552351250,2.0,20~25,2.0,55.2,5억~10억
6506,20,europe,2022,DF,left,1.0,63,76,2.0,625000.0,2022,812281250,1.0,15~20,2.0,81.2,5억~10억
6507,25,africa,2019,ST,right,1.0,63,66,2.0,475000.0,2019,617333750,2.0,20~25,2.0,61.7,5억~10억
6508,23,europe,2019,DF,right,1.0,63,68,2.0,400000.0,2019,519860000,2.0,20~25,2.0,52.0,5억~10억
6509,21,europe,2019,DF,left,1.0,63,72,2.0,500000.0,2019,649825000,2.0,20~25,2.0,65.0,5억~10억
6510,20,south america,2021,MF,right,1.0,63,77,2.0,800000.0,2021,1039720000,1.0,15~20,3.0,104.0,10억~50억
6511,22,south america,2018,DF,right,1.0,63,72,2.0,475000.0,2018,617333750,2.0,20~25,2.0,61.7,5억~10억
6512,19,europe,2021,DF,right,1.0,63,79,2.0,725000.0,2021,942246250,1.0,15~20,2.0,94.2,5억~10억
6513,22,europe,2019,GK,right,1.0,63,74,1.0,500000.0,2019,649825000,2.0,20~25,2.0,65.0,5억~10억
6514,23,europe,2019,MF,right,1.0,63,71,3.0,525000.0,2019,682316250,2.0,20~25,2.0,68.2,5억~10억
6515,20,south america,2021,ST,right,1.0,63,68,3.0,500000.0,2021,649825000,1.0,15~20,2.0,65.0,5억~10억
6516,33,oceania,2019,MF,right,1.0,63,63,2.0,150000.0,2019,194947500,4.0,30~35,1.0,19.5,1천~5억
